"End Date","EUR/USD","EUR/JPY","EUR/GBP","",""
"2009-09-24","1.4789","134.71","0.9021",,
"2009-09-23","1.4754","134.98","0.9054",,
"2009-09-22","1.4675","134.85","0.9057",,
"2009-09-21","1.4711","134.31","0.9042",,
"2009-09-20","1.4711","134.31","0.9042",,
"2009-09-19","1.4713","134.27","0.9001",,
"2009-09-18","1.4728","134.11","0.8927",,
"2009-09-17","1.4686","133.30","0.8908",,
"2009-09-16","1.4621","133.18","0.8838",,
"2009-09-15","1.4574","132.14","0.8783",,
"2009-09-14","1.4573","132.18","0.8746",,
"2009-09-13","1.4571","132.20","0.8746",,
"2009-09-12","1.4593","132.85","0.8745",,
"2009-09-11","1.4564","133.97","0.8784",,
"2009-09-10","1.4520","133.95","0.8787",,
"2009-09-09","1.4421","133.39","0.8768",,
"2009-09-08","1.4333","133.39","0.8747",,
"2009-09-07","1.4291","132.93","0.8721",,
"2009-09-06","1.4291","132.93","0.8720",,
"2009-09-05","1.4266","132.36","0.8726",,
"2009-09-04","1.4278","131.91","0.8751",,
"2009-09-03","1.4229","131.79","0.8786",,
"2009-09-02","1.4307","133.15","0.8807",,
"2009-09-01","1.4303","132.97","0.8804",,
"2009-08-31","1.4303","133.86","0.8792",,
"2009-08-30","1.4303","133.88","0.8792",,
"2009-08-29","1.4350","134.46","0.8805",,
"2009-08-28","1.4263","133.71","0.8794",,
"2009-08-27","1.4280","134.46","0.8768",,
"2009-08-26","1.4305","134.77","0.8730",,
"2009-08-25","1.4322","135.60","0.8691",,
"2009-08-24","1.4327","135.21","0.8678",,
"2009-08-23","1.4326","135.21","0.8677",,
"2009-08-22","1.4288","134.33","0.8659",,
"2009-08-21","1.4232","134.10","0.8617",,
"2009-08-20","1.4156","133.49","0.8580",,
"2009-08-19","1.4112","133.79","0.8586",,
"2009-08-18","1.4116","133.46","0.8617",,
"2009-08-17","1.4202","134.81","0.8586",,
"2009-08-16","1.4203","134.84","0.8586",,
"2009-08-15","1.4257","135.50","0.8611",,
"2009-08-14","1.4253","136.65","0.8611",,
"2009-08-13","1.4165","135.75","0.8593",,
"2009-08-12","1.4149","136.58","0.8584",,
"2009-08-11","1.4179","137.91","0.8536",,
"2009-08-10","1.4184","138.40","0.8502",,
"2009-08-09","1.4183","138.40","0.8502",,
"2009-08-08","1.4307","137.43","0.8546",,
"2009-08-07","1.4387","137.08","0.8506",,
"2009-08-06","1.4404","137.00","0.8489",,
"2009-08-05","1.4402","136.99","0.8501",,
"2009-08-04","1.4308","135.86","0.8509",,
"2009-08-03","1.4259","135.01","0.8530",,
"2009-08-02","1.4257","134.99","0.8531",,
"2009-08-01","1.4148","134.79","0.8538",,
"2009-07-31","1.4060","133.91","0.8548",,
"2009-07-30","1.4122","133.69","0.8609",,
"2009-07-29","1.4226","134.88","0.8633",,
"2009-07-28","1.4235","135.25","0.8645",,
"2009-07-27","1.4204","134.65","0.8649",,
"2009-07-26","1.4202","134.63","0.8650",,
"2009-07-25","1.4194","134.60","0.8620",,
"2009-07-24","1.4225","134.25","0.8622",,
"2009-07-23","1.4204","132.89","0.8654",,
"2009-07-22","1.4212","133.51","0.8629",,
"2009-07-21","1.4191","134.06","0.8623",,
"2009-07-20","1.4102","132.91","0.8633",,
"2009-07-19","1.4102","132.91","0.8633",,
"2009-07-18","1.4114","132.47","0.8632",,
"2009-07-17","1.4101","132.38","0.8591",,
"2009-07-16","1.4044","131.62","0.8575",,
"2009-07-15","1.3975","130.12","0.8586",,
"2009-07-14","1.3948","129.13","0.8610",,
"2009-07-13","1.3937","129.01","0.8596",,
"2009-07-12","1.3937","129.01","0.8596",,
"2009-07-11","1.3954","129.32","0.8585",,
"2009-07-10","1.3953","129.79","0.8623",,
"2009-07-09","1.3895","130.61","0.8642",,
"2009-07-08","1.3967","132.91","0.8614",,
"2009-07-07","1.3947","133.00","0.8594",,
"2009-07-06","1.3979","134.26","0.8559",,
"2009-07-05","1.3980","134.26","0.8560",,
"2009-07-04","1.3987","134.21","0.8554",,
"2009-07-03","1.4078","135.70","0.8575",,
"2009-07-02","1.4084","136.10","0.8555",,
"2009-07-01","1.4086","135.26","0.8503",,
"2009-06-30","1.4048","134.22","0.8505",,
"2009-06-29","1.4058","133.82","0.8507",,
"2009-06-28","1.4057","133.81","0.8507",,
"2009-06-27","1.4051","134.35","0.8536",,
"2009-06-26","1.3952","134.10","0.8524",,
"2009-06-25","1.4050","134.03","0.8524",,
"2009-06-24","1.3942","132.96","0.8535",,
"2009-06-23","1.3882","133.26","0.8450",,
"2009-06-22","1.3938","134.19","0.8449",,
"2009-06-21","1.3937","134.19","0.8449",,
"2009-06-20","1.3929","134.56","0.8490",,
"2009-06-19","1.3945","133.86","0.8529",,
"2009-06-18","1.3872","133.44","0.8481",,
"2009-06-17","1.3841","134.01","0.8459",,
"2009-06-16","1.3885","136.31","0.8490",,
"2009-06-15","1.4016","137.93","0.8523",,
"2009-06-14","1.4017","137.94","0.8524",,
"2009-06-13","1.4053","137.74","0.8518",,
"2009-06-12","1.4038","137.47","0.8533",,
"2009-06-11","1.4053","137.44","0.8598",,
"2009-06-10","1.3950","136.71","0.8638",,
"2009-06-09","1.3915","137.07","0.8727",,
"2009-06-08","1.3968","137.82","0.8742",,
"2009-06-07","1.3968","137.82","0.8740",,
"2009-06-06","1.4125","137.37","0.8789",,
"2009-06-05","1.4173","136.56","0.8712",,
"2009-06-04","1.4234","136.53","0.8615",,
"2009-06-03","1.4206","136.50","0.8629",,
"2009-06-02","1.4173","135.30","0.8681",,
"2009-06-01","1.4149","134.88","0.8739",,
"2009-05-31","1.4149","134.90","0.8740",,
"2009-05-30","1.4044","134.95","0.8745",,
"2009-05-29","1.3877","133.87","0.8706",,
"2009-05-28","1.3949","132.83","0.8722",,
"2009-05-27","1.3962","132.40","0.8788",,
"2009-05-26","1.4003","132.83","0.8808",,
"2009-05-25","1.3999","132.68","0.8788",,
"2009-05-24","1.3998","132.68","0.8787",,
"2009-05-23","1.3960","131.63","0.8795",,
"2009-05-22","1.3800","130.58","0.8762",,
"2009-05-21","1.3678","130.75","0.8795",,
"2009-05-20","1.3592","130.87","0.8815",,
"2009-05-19","1.3480","128.72","0.8853",,
"2009-05-18","1.3494","128.42","0.8889",,
"2009-05-17","1.3495","128.47","0.8890",,
"2009-05-16","1.3581","129.64","0.8929",,
"2009-05-15","1.3588","129.81","0.8970",,
"2009-05-14","1.3649","131.14","0.8964",,
"2009-05-13","1.3622","132.27","0.8963",,
"2009-05-12","1.3615","133.47","0.8978",,
"2009-05-11","1.3635","134.28","0.8952",,
"2009-05-10","1.3633","134.25","0.8951",,
"2009-05-09","1.3447","133.24","0.8928",,
"2009-05-08","1.3346","132.13","0.8857",,
"2009-05-07","1.3304","131.02","0.8835",,
"2009-05-06","1.3379","132.28","0.8888",,
"2009-05-05","1.3312","132.20","0.8912",,
"2009-05-04","1.3270","131.59","0.8893",,
"2009-05-03","1.3270","131.58","0.8893",,
"2009-05-02","1.3261","131.41","0.8938",,
"2009-05-01","1.3279","130.06","0.8965",,
"2009-04-30","1.3215","128.01","0.8979",,
"2009-04-29","1.3039","125.61","0.8929",,
"2009-04-28","1.3150","127.19","0.8999",,
"2009-04-27","1.3242","128.68","0.9021",,
"2009-04-26","1.3242","128.84","0.9040",,
"2009-04-25","1.3202","128.45","0.8998",,
"2009-04-24","1.3033","127.76","0.8960",,
"2009-04-23","1.2956","127.26","0.8882",,
"2009-04-22","1.2940","127.10","0.8879",,
"2009-04-21","1.2978","128.10","0.8858",,
"2009-04-20","1.3045","129.36","0.8816",,
"2009-04-19","1.3044","129.36","0.8815",,
"2009-04-18","1.3097","130.12","0.8823",,
"2009-04-17","1.3198","130.81","0.8826",,
"2009-04-16","1.3229","130.92","0.8865",,
"2009-04-15","1.3308","132.60","0.8946",,
"2009-04-14","1.3230","132.79","0.8991",,
"2009-04-13","1.3185","132.18","0.8985",,
"2009-04-12","1.3185","132.18","0.8985",,
"2009-04-11","1.3141","131.91","0.8973",,
"2009-04-10","1.3245","132.56","0.9020",,
"2009-04-09","1.3232","132.41","0.9006",,
"2009-04-08","1.3324","133.93","0.9063",,
"2009-04-07","1.3498","136.07","0.9085",,
"2009-04-06","1.3486","135.27","0.9088",,
"2009-04-05","1.3485","135.27","0.9087",,
"2009-04-04","1.3442","134.16","0.9112",,
"2009-04-03","1.3332","132.10","0.9142",,
"2009-04-02","1.3226","130.70","0.9213",,
"2009-04-01","1.3276","130.93","0.9278",,
"2009-03-31","1.3207","128.47","0.9294",,
"2009-03-30","1.3288","130.05","0.9284",,
"2009-03-29","1.3290","130.06","0.9280",,
"2009-03-28","1.3453","132.14","0.9345",,
"2009-03-27","1.3573","133.07","0.9326",,
"2009-03-26","1.3498","131.91","0.9225",,
"2009-03-25","1.3595","133.04","0.9267",,
"2009-03-24","1.3630","131.42","0.9383",,
"2009-03-23","1.3582","130.30","0.9390",,
"2009-03-22","1.3581","130.30","0.9390",,
"2009-03-21","1.3627","129.51","0.9412",,
"2009-03-20","1.3541","129.16","0.9434",,
"2009-03-19","1.3080","128.57","0.9333",,
"2009-03-18","1.2986","127.95","0.9238",,
"2009-03-17","1.2953","127.24","0.9210",,
"2009-03-16","1.2929","126.65","0.9233",,
"2009-03-15","1.2929","126.66","0.9234",,
"2009-03-14","1.2908","126.43","0.9247",,
"2009-03-13","1.2813","124.29","0.9261",,
"2009-03-12","1.2719","125.01","0.9239",,
"2009-03-11","1.2686","125.13","0.9183",,
"2009-03-10","1.2646","124.66","0.9043",,
"2009-03-09","1.2654","124.35","0.8980",,
"2009-03-08","1.2654","124.33","0.8979",,
"2009-03-07","1.2633","123.52","0.8911",,
"2009-03-06","1.2586","124.65","0.8900",,
"2009-03-05","1.2544","124.04","0.8914",,
"2009-03-04","1.2601","123.19","0.8960",,
"2009-03-03","1.2591","122.67","0.8890",,
"2009-03-02","1.2667","123.61","0.8850",,
"2009-03-01","1.2669","123.64","0.8851",,
"2009-02-28","1.2695","124.10","0.8904",,
"2009-02-27","1.2744","124.82","0.8931",,
"2009-02-26","1.2813","124.19","0.8879",,
"2009-02-25","1.2750","121.82","0.8794",,
"2009-02-24","1.2832","120.13","0.8850",,
"2009-02-23","1.2822","119.70","0.8887",,
"2009-02-22","1.2827","119.72","0.8887",,
"2009-02-21","1.2654","118.90","0.8857",,
"2009-02-20","1.2632","118.48","0.8828",,
"2009-02-19","1.2583","116.73","0.8845",,
"2009-02-18","1.2652","116.57","0.8888",,
"2009-02-17","1.2773","117.16","0.8969",,
"2009-02-16","1.2859","118.02","0.8966",,
"2009-02-15","1.2863","118.13","0.8960",,
"2009-02-14","1.2890","117.74","0.8954",,
"2009-02-13","1.2861","116.04","0.8999",,
"2009-02-12","1.2910","116.54","0.8942",,
"2009-02-11","1.2926","117.82","0.8752",,
"2009-02-10","1.2974","118.81","0.8743",,
"2009-02-09","1.2941","118.92","0.8752",,
"2009-02-08","1.2940","118.91","0.8751",,
"2009-02-07","1.2824","117.12","0.8737",,
"2009-02-06","1.2838","115.44","0.8843",,
"2009-02-05","1.2944","115.70","0.8970",,
"2009-02-04","1.2886","115.25","0.9031",,
"2009-02-03","1.2769","114.38","0.8934",,
"2009-02-02","1.2810","115.20","0.8813",,
"2009-02-01","1.2812","115.22","0.8812",,
"2009-01-31","1.2873","115.43","0.9001",,
"2009-01-30","1.3086","117.80","0.9198",,
"2009-01-29","1.3234","118.29","0.9286",,
"2009-01-28","1.3202","117.79","0.9375",,
"2009-01-27","1.2995","115.69","0.9443",,
"2009-01-26","1.2988","115.31","0.9408",,
"2009-01-25","1.2988","115.31","0.9407",,
"2009-01-24","1.2912","114.61","0.9403",,
"2009-01-23","1.3000","115.67","0.9375",,
"2009-01-22","1.2917","115.65","0.9333",,
"2009-01-21","1.2980","117.27","0.9192",,
"2009-01-20","1.3261","120.30","0.9023",,
"2009-01-19","1.3275","120.49","0.9005",,
"2009-01-18","1.3268","120.39","0.9006",,
"2009-01-17","1.3230","119.50","0.8943",,
"2009-01-16","1.3152","117.27","0.9006",,
"2009-01-15","1.3213","118.06","0.9072",,
"2009-01-14","1.3277","118.58","0.9051",,
"2009-01-13","1.3400","120.37","0.8938",,
"2009-01-12","1.3475","121.78","0.8888",,
"2009-01-11","1.3475","121.80","0.8886",,
"2009-01-10","1.3622","123.86","0.8956",,
"2009-01-09","1.3641","125.40","0.9019",,
"2009-01-08","1.3578","126.70","0.9062",,
"2009-01-07","1.3496","126.38","0.9189",,
"2009-01-06","1.3754","127.40","0.9461",,
"2009-01-05","1.3918","127.82","0.9570",,
"2009-01-04","1.3920","127.84","0.9571",,
"2009-01-03","1.3924","126.93","0.9553",,
"2009-01-02","1.3973","126.70","0.9558",,
"2009-01-01","1.4042","126.98","0.9686",,
"2008-12-31","1.4096","127.39","0.9738",,
"2008-12-30","1.4188","128.28","0.9684",,
"2008-12-29","1.4032","127.39","0.9633",,
"2008-12-28","1.4032","127.39","0.9633",,
"2008-12-27","1.4050","127.15","0.9534",,
"2008-12-26","1.4011","126.65","0.9506",,
"2008-12-25","1.3972","126.53","0.9476",,
"2008-12-24","1.3975","126.16","0.9439",,
"2008-12-23","1.3982","125.56","0.9398",,
"2008-12-22","1.3913","124.24","0.9317",,
"2008-12-21","1.3912","124.24","0.9319",,
"2008-12-20","1.4120","126.06","0.9397",,
"2008-12-19","1.4438","127.37","0.9375",,
"2008-12-18","1.4138","125.16","0.9107",,
"2008-12-17","1.3722","123.85","0.8969",,
"2008-12-16","1.3501","122.63","0.8958",,
"2008-12-15","1.3385","122.01","0.8938",,
"2008-12-14","1.3388","121.95","0.8942",,
"2008-12-13","1.3341","121.05","0.8909",,
"2008-12-12","1.3142","121.13","0.8819",,
"2008-12-11","1.2959","119.96","0.8763",,
"2008-12-10","1.2891","119.41","0.8701",,
"2008-12-09","1.2830","119.30","0.8659",,
"2008-12-08","1.2719","118.04","0.8656",,
"2008-12-07","1.2718","118.04","0.8655",,
"2008-12-06","1.2733","117.48","0.8687",,
"2008-12-05","1.2693","117.99","0.8631",,
"2008-12-04","1.2677","118.04","0.8554",,
"2008-12-03","1.2651","118.08","0.8491",,
"2008-12-02","1.2662","119.79","0.8353",,
"2008-12-01","1.2693","121.26","0.8258",,
"2008-11-30","1.2692","121.24","0.8257",,
"2008-11-29","1.2837","122.45","0.8346",,
"2008-11-28","1.2905","123.05","0.8385",,
"2008-11-27","1.2971","123.50","0.8441",,
"2008-11-26","1.2912","124.29","0.8505",,
"2008-11-25","1.2689","121.46","0.8473",,
"2008-11-24","1.2588","120.73","0.8435",,
"2008-11-23","1.2586","120.70","0.8436",,
"2008-11-22","1.2519","118.58","0.8436",,
"2008-11-21","1.2518","119.50","0.8402",,
"2008-11-20","1.2628","122.09","0.8414",,
"2008-11-19","1.2630","122.02","0.8420",,
"2008-11-18","1.2617","122.05","0.8502",,
"2008-11-17","1.2602","122.27","0.8548",,
"2008-11-16","1.2612","122.45","0.8549",,
"2008-11-15","1.2728","123.55","0.8585",,
"2008-11-14","1.2495","119.52","0.8401",,
"2008-11-13","1.2546","121.86","0.8204",,
"2008-11-12","1.2699","124.24","0.8154",,
"2008-11-11","1.2841","126.99","0.8148",,
"2008-11-10","1.2721","125.02","0.8127",,
"2008-11-09","1.2718","124.94","0.8128",,
"2008-11-08","1.2750","124.37","0.8123",,
"2008-11-07","1.2856","126.00","0.8102",,
"2008-11-06","1.2936","128.44","0.8112",,
"2008-11-05","1.2727","126.35","0.8038",,
"2008-11-04","1.2788","126.55","0.7937",,
"2008-11-03","1.2728","125.34","0.7920",,
"2008-11-02","1.2725","125.28","0.7920",,
"2008-11-01","1.2740","124.82","0.7875",,
"2008-10-31","1.3054","128.19","0.7920",,
"2008-10-30","1.2784","124.49","0.7936",,
"2008-10-29","1.2490","118.19","0.8002",,
"2008-10-28","1.2516","116.86","0.8019",,
"2008-10-27","1.2622","118.93","0.7937",,
"2008-10-26","1.2700","119.76","0.7991",,
"2008-10-25","1.2655","118.86","0.8019",,
"2008-10-24","1.2820","124.89","0.7908",,
"2008-10-23","1.2917","128.36","0.7869",,
"2008-10-22","1.3247","134.21","0.7763",,
"2008-10-21","1.3417","136.55","0.7749",,
"2008-10-20","1.3412","136.35","0.7759",,
"2008-10-19","1.3411","136.35","0.7760",,
"2008-10-18","1.3457","136.40","0.7772",,
"2008-10-17","1.3448","134.92","0.7797",,
"2008-10-16","1.3586","137.80","0.7790",,
"2008-10-15","1.3664","139.84","0.7812",,
"2008-10-14","1.3579","136.58","0.7895",,
"2008-10-13","1.3411","135.02","0.7866",,
"2008-10-12","1.3400","134.92","0.7863",,
"2008-10-11","1.3539","134.42","0.7967",,
"2008-10-10","1.3668","137.32","0.7915",,
"2008-10-09","1.3631","137.02","0.7812",,
"2008-10-08","1.3573","138.58","0.7763",,
"2008-10-07","1.3590","140.20","0.7740",,
"2008-10-06","1.3767","144.94","0.7773",,
"2008-10-05","1.3775","145.07","0.7775",,
"2008-10-04","1.3828","145.59","0.7817",,
"2008-10-03","1.3913","146.94","0.7876",,
"2008-10-02","1.4090","149.40","0.7919",,
"2008-10-01","1.4293","149.89","0.7946",,
"2008-09-30","1.4447","152.97","0.7950",,
"2008-09-29","1.4612","154.92","0.7923",,
"2008-09-28","1.4612","154.93","0.7922",,
"2008-09-27","1.4615","154.54","0.7943",,
"2008-09-26","1.4673","155.65","0.7927",,
"2008-09-25","1.4675","155.33","0.7914",,
"2008-09-24","1.4755","155.68","0.7953",,
"2008-09-23","1.4580","155.19","0.7923",,
"2008-09-22","1.4468","155.46","0.7898",,
"2008-09-21","1.4467","155.47","0.7898",,
"2008-09-20","1.4312","153.48","0.7885",,
"2008-09-19","1.4377","150.50","0.7904",,
"2008-09-18","1.4195","149.86","0.7930",,
"2008-09-17","1.4215","148.45","0.7941",,
"2008-09-16","1.4276","150.95","0.7945",,
"2008-09-15","1.4231","153.41","0.7931",,
"2008-09-14","1.4228","153.50","0.7931",,
"2008-09-13","1.4074","151.02","0.7955",,
"2008-09-12","1.3949","149.38","0.7965",,
"2008-09-11","1.4110","151.46","0.8017",,
"2008-09-10","1.4133","152.21","0.8030",,
"2008-09-09","1.4278","154.87","0.8051",,
"2008-09-08","1.4270","153.77","0.8076",,
"2008-09-07","1.4267","153.67","0.8077",,
"2008-09-06","1.4268","152.22","0.8097",,
"2008-09-05","1.4463","156.30","0.8144",,
"2008-09-04","1.4469","157.17","0.8144",,
"2008-09-03","1.4543","157.76","0.8134",,
"2008-09-02","1.4639","158.42","0.8111",,
"2008-09-01","1.4675","159.66","0.8060",,
"2008-08-31","1.4674","159.67","0.8058",,
"2008-08-30","1.4715","160.38","0.8052",,
"2008-08-29","1.4751","161.25","0.8042",,
"2008-08-28","1.4703","160.77","0.7986",,
"2008-08-27","1.4674","160.83","0.7963",,
"2008-08-26","1.4758","162.09","0.7982",,
"2008-08-25","1.4793","162.82","0.7984",,
"2008-08-24","1.4789","162.75","0.7983",,
"2008-08-23","1.4849","162.16","0.7957",,
"2008-08-22","1.4802","161.38","0.7926",,
"2008-08-21","1.4748","162.09","0.7917",,
"2008-08-20","1.4697","161.52","0.7892",,
"2008-08-19","1.4720","162.26","0.7885",,
"2008-08-18","1.4686","162.30","0.7871",,
"2008-08-17","1.4686","162.29","0.7872",,
"2008-08-16","1.4741","162.51","0.7912",,
"2008-08-15","1.4886","163.07","0.7963",,
"2008-08-14","1.4914","162.49","0.7906",,
"2008-08-13","1.4899","163.87","0.7824",,
"2008-08-12","1.4977","164.73","0.7812",,
"2008-08-11","1.5006","165.38","0.7812",,
"2008-08-10","1.5006","165.38","0.7813",,
"2008-08-09","1.5166","166.48","0.7862",,
"2008-08-08","1.5415","168.77","0.7915",,
"2008-08-07","1.5461","168.03","0.7915",,
"2008-08-06","1.5515","167.72","0.7925",,
"2008-08-05","1.5581","168.07","0.7909",,
"2008-08-04","1.5564","167.60","0.7880",,
"2008-08-03","1.5563","167.59","0.7880",,
"2008-08-02","1.5541","167.45","0.7876",,
"2008-08-01","1.5600","168.52","0.7873",,
"2008-07-31","1.5583","168.36","0.7869",,
"2008-07-30","1.5699","169.05","0.7891",,
"2008-07-29","1.5724","169.38","0.7902",,
"2008-07-28","1.5709","169.41","0.7888",,
"2008-07-27","1.5709","169.41","0.7888",,
"2008-07-26","1.5705","168.69","0.7891",,
"2008-07-25","1.5679","168.93","0.7874",,
"2008-07-24","1.5753","169.45","0.7895",,
"2008-07-23","1.5888","169.42","0.7944",,
"2008-07-22","1.5865","169.46","0.7950",,
"2008-07-21","1.5847","169.49","0.7928",,
"2008-07-20","1.5848","169.49","0.7928",,
"2008-07-19","1.5848","168.74","0.7937",,
"2008-07-18","1.5846","167.06","0.7921",,
"2008-07-17","1.5892","166.11","0.7936",,
"2008-07-16","1.5939","168.01","0.7963",,
"2008-07-15","1.5898","169.21","0.7997",,
"2008-07-14","1.5938","169.38","0.8014",,
"2008-07-13","1.5937","169.38","0.8014",,
"2008-07-12","1.5823","168.96","0.7987",,
"2008-07-11","1.5737","168.38","0.7955",,
"2008-07-10","1.5697","168.47","0.7956",,
"2008-07-09","1.5697","168.07","0.7954",,
"2008-07-08","1.5667","167.97","0.7933",,
"2008-07-07","1.5709","167.75","0.7923",,
"2008-07-06","1.5709","167.75","0.7923",,
"2008-07-05","1.5700","167.56","0.7918",,
"2008-07-04","1.5827","168.19","0.7962",,
"2008-07-03","1.5824","167.91","0.7942",,
"2008-07-02","1.5768","166.95","0.7908",,
"2008-07-01","1.5779","167.18","0.7917",,
"2008-06-30","1.5794","167.61","0.7916",,
"2008-06-29","1.5794","167.61","0.7916",,
"2008-06-28","1.5751","167.88","0.7921",,
"2008-06-27","1.5697","168.97","0.7930",,
"2008-06-26","1.5582","168.16","0.7907",,
"2008-06-25","1.5549","167.80","0.7906",,
"2008-06-24","1.5559","167.38","0.7905",,
"2008-06-23","1.5607","167.52","0.7898",,
"2008-06-22","1.5607","167.52","0.7898",,
"2008-06-21","1.5593","167.70","0.7897",,
"2008-06-20","1.5526","167.35","0.7900",,
"2008-06-19","1.5503","167.48","0.7931",,
"2008-06-18","1.5503","167.50","0.7911",,
"2008-06-17","1.5431","167.01","0.7888",,
"2008-06-16","1.5383","166.43","0.7899",,
"2008-06-15","1.5381","166.43","0.7898",,
"2008-06-14","1.5373","166.13","0.7898",,
"2008-06-13","1.5463","166.19","0.7916",,
"2008-06-12","1.5500","166.30","0.7919",,
"2008-06-11","1.5553","166.10","0.7922",,
"2008-06-10","1.5759","166.23","0.7990",,
"2008-06-09","1.5778","165.55","0.8006",,
"2008-06-08","1.5734","165.60","0.7990",,
"2008-06-07","1.5662","165.60","0.7981",,
"2008-06-06","1.5458","163.42","0.7916",,
"2008-06-05","1.5450","162.25","0.7889",,
"2008-06-04","1.5528","162.44","0.7902",,
"2008-06-03","1.5542","163.15","0.7895",,
"2008-06-02","1.5554","164.11","0.7847",,
"2008-06-01","1.5554","164.13","0.7846",,
"2008-05-31","1.5524","163.75","0.7857",,
"2008-05-30","1.5587","163.80","0.7885",,
"2008-05-29","1.5677","163.66","0.7929",,
"2008-05-28","1.5758","163.46","0.7965",,
"2008-05-27","1.5766","162.96","0.7961",,
"2008-05-26","1.5762","162.95","0.7962",,
"2008-05-25","1.5762","162.95","0.7962",,
"2008-05-24","1.5751","163.15","0.7954",,
